1,0,0,0,0,183,0
2,0,1,5,0,199,0
3,0,0,0,0,209,0
4,0,1,0,0,186,0
5,0,0,0,0,216,0
6,0,0,0,0,216,0
7,0,0,0,0,163,0
8,0,0,0,0,200,0
9,0,0,0,0,196,0
10,0,0,0,0,192,0
11,0,0,0,0,202,0
12,0,0,1,0,210,0
13,1,0,0,0,170,0
14,1,0,15,0,209,0
15,1,0,0,0,195,0
16,1,0,0,0,190,0
17,1,0,0,0,198,0
18,1,1,13,0,201,0
19,1,1,19,0,197,0
20,1,0,0,0,200,0
21,1,0,0,0,216,0
22,1,0,0,0,213,0
23,1,0,0,0,194,0
24,1,0,0,0,202,0
25,2,0,0,0,198,0
26,2,1,0,0,205,0
27,2,0,0,0,201,0
28,2,0,0,0,198,0
29,2,0,0,0,210,0
30,2,0,0,0,214,0
31,2,0,18,0,190,0
32,2,0,0,0,177,0
33,2,0,0,0,209,0
34,2,0,0,0,179,0
35,2,0,0,0,202,0
36,2,0,0,0,218,0
37,3,1,0,0,189,0
38,3,0,0,0,204,0
39,3,0,0,0,212,0
40,3,0,0,0,197,0
41,3,0,0,0,224,0
42,3,0,0,0,193,0
43,3,0,0,0,203,0
44,3,0,0,0,235,0
45,3,0,0,0,195,0
46,3,0,0,0,224,0
47,4,1,0,0,176,0
48,4,0,0,0,205,0
49,4,0,0,0,196,0
50,4,0,0,0,205,0
51,4,0,23,0,198,0
52,4,0,0,0,205,0
53,4,0,8,0,229,0
54,4,0,0,0,199,0
55,4,1,0,0,193,0
56,4,0,0,0,201,0
57,5,0,0,0,193,0
58,5,0,0,0,199,0
59,5,0,0,0,197,0
60,5,0,0,0,185,0
61,5,0,0,0,199,0
62,5,0,0,0,208,0
63,5,0,0,0,204,0
64,5,0,1,0,223,0
65,6,0,7,0,170,0
66,7,0,0,0,201,0
67,7,0,11,0,186,0
68,7,1,0,0,199,0
69,8,0,0,0,210,0
70,8,0,0,0,190,0
71,8,0,1,0,221,0
72,8,1,1,0,200,0
73,8,0,0,0,210,0
74,8,0,0,0,206,0
75,8,0,0,0,208,0
76,9,0,35,0,204,0
77,9,0,9,0,213,0
78,9,0,0,0,214,0
79,9,0,0,0,212,0
80,9,0,0,0,201,0
81,9,0,0,0,172,0
82,9,1,1,0,191,0
83,9,1,35,0,178,0
84,9,1,0,0,169,0
85,9,0,0,0,208,0
86,10,0,0,0,199,0
87,10,0,0,0,209,0
88,10,1,5,0,192,0
89,10,1,35,0,202,0
90,10,1,0,0,237,0
91,10,0,0,0,208,0
92,10,0,0,0,199,0
93,10,0,0,0,236,0
94,10,0,0,0,202,0
95,11,1,6,0,209,0
96,11,0,0,0,227,0
97,11,0,0,0,185,0
98,11,1,0,0,209,0
99,11,1,15,0,181,0
100,11,1,103,0,301,1
101,11,1,11,0,175,0
102,11,1,180,0,14,1
102,11,1,180,0,20,1
102,12,1,0,0,205,0
103,12,0,0,0,209,0
104,12,1,21,0,195,0
105,12,0,0,0,202,0
106,12,0,0,0,188,0
107,12,1,0,0,205,0
108,12,0,0,0,203,0
109,12,1,1,0,183,0
110,13,0,28,0,182,0
111,13,0,0,0,206,0
112,13,0,0,0,193,0
113,13,1,3,0,191,0
114,13,0,0,0,208,0
115,13,0,0,0,202,0
116,13,0,0,0,213,0
117,13,1,7,0,190,0
118,13,0,0,0,196,0
119,13,0,0,0,195,0
120,13,0,3,0,185,0
121,13,0,0,0,215,0
122,13,0,0,0,212,0
123,14,0,0,0,204,0
124,14,0,0,0,200,0
125,14,0,0,0,198,0
126,14,0,3,0,204,0
127,14,0,0,0,229,0
128,14,1,8,0,193,0
129,14,0,0,0,199,0
130,14,0,0,0,177,0
131,14,1,0,0,189,0
132,14,0,0,0,187,0
133,14,0,0,0,198,0
134,14,0,1,0,194,0
135,15,0,0,0,209,0
136,15,1,27,0,211,0
137,15,0,19,0,201,0
138,15,0,25,0,190,0
139,15,1,0,0,231,0
140,15,0,0,0,207,0
141,15,0,0,0,196,0
142,15,0,0,0,212,0
143,16,1,35,0,196,0
144,16,0,5,0,189,0
145,16,1,0,0,208,0
146,16,1,0,0,172,0
147,16,1,3,0,186,0
148,16,0,0,0,222,0
149,16,1,0,0,185,0
150,16,1,0,0,188,0
151,16,1,35,0,233,0
152,16,0,0,0,222,0
153,16,0,0,0,219,0
154,17,0,0,0,205,0
155,17,0,0,0,194,0
156,17,1,0,0,185,0
157,17,1,15,0,225,0
158,17,0,13,0,208,0
159,17,0,0,0,209,0
160,17,0,0,0,188,0
161,17,1,15,0,193,0
162,17,0,0,0,199,0
163,17,0,0,0,204,0
164,17,0,0,0,187,0
165,17,0,0,0,195,0
166,17,0,23,0,206,0
167,18,0,0,0,206,0
168,18,1,13,0,201,0
169,18,0,0,0,211,0
170,18,0,0,0,190,0
171,18,1,8,0,210,0
172,18,1,0,0,193,0
173,18,1,5,0,223,0
174,18,1,0,0,197,0
175,18,0,20,0,207,0
176,18,1,63,0,196,0
177,18,0,0,0,215,0
178,18,0,0,0,238,0
179,19,2,0,0,210,0
180,19,0,0,0,200,0
181,19,1,26,0,210,0
182,19,0,0,0,226,0
183,19,0,0,0,196,0
184,19,0,0,0,217,0
185,19,1,0,0,224,0
186,19,0,5,0,218,0
187,19,1,9,0,202,0
188,19,1,11,0,193,0
189,19,1,0,0,197,0
190,19,0,0,0,213,0
191,19,1,0,0,216,0
192,20,0,0,0,197,0
193,20,0,0,0,227,0
194,20,1,0,0,202,0
195,20,1,4,0,217,0
196,20,0,0,0,210,0
197,20,0,0,0,216,0
198,20,0,1,0,201,0
199,20,0,0,0,227,0
200,20,1,103,0,301,1
201,20,1,0,0,224,0
202,20,0,1,0,185,0
203,21,0,0,0,194,0
204,21,1,23,0,198,0
205,21,0,0,0,185,0
206,21,0,0,0,210,0
207,21,0,7,0,183,0
208,21,0,0,0,207,0
209,21,0,0,0,211,0
210,21,1,20,0,190,0
211,21,0,0,0,203,0
212,21,0,11,0,187,0
213,21,0,43,0,192,0
214,21,0,0,0,207,0
215,21,1,5,0,199,0
216,21,0,0,0,179,0
217,22,0,0,0,206,0
218,22,0,0,0,217,0
219,22,1,0,0,207,0
220,22,0,0,0,216,0
221,22,0,0,0,190,0
222,22,0,0,0,205,0
223,22,1,10,0,215,0
224,22,0,0,0,207,0
225,22,0,0,0,250,0
226,22,1,23,0,213,0
227,22,0,0,0,230,0
228,23,0,0,0,199,0
229,23,0,0,0,213,0
230,23,0,0,0,203,0
231,23,1,2,0,199,0
232,23,0,15,0,236,0
233,23,0,0,0,206,0
234,23,0,13,0,212,0
235,23,0,0,0,218,0
236,23,0,0,0,192,0
237,23,0,0,0,236,0
238,23,0,0,0,221,0
239,23,0,0,0,217,0
240,24,0,0,0,227,0
241,24,0,20,0,230,0
242,24,0,0,0,235,0
243,24,1,20,0,210,0
244,24,0,0,0,201,0
245,24,0,0,0,216,0
246,24,0,35,0,214,0
247,24,0,0,0,192,0
248,24,0,0,0,220,0
249,25,1,3,0,225,0
250,25,0,0,0,231,0
251,25,0,0,0,211,0
252,25,1,4,0,242,0
253,25,0,0,0,184,0
254,25,0,0,0,209,0
255,25,0,10,0,207,0
256,26,1,7,0,200,0
257,26,0,1,0,182,0
258,26,0,0,0,226,0
259,26,0,28,0,217,0
260,26,0,0,0,191,0
261,26,0,0,0,214,0
262,26,0,0,0,206,0
263,27,0,2,0,196,0
264,27,1,2,0,219,0
265,27,1,43,0,205,0
266,27,1,32,0,184,0
267,27,0,35,0,196,0
268,27,0,0,0,192,0
269,27,0,0,0,207,0
270,27,0,0,0,196,0
271,28,0,0,0,203,0
272,28,1,3,0,228,0
273,28,0,0,0,220,0
274,28,1,2,0,213,0
