1,1,2,28,0,1001,0
2,1,3,3,0,1001,0
3,2,1,0,0,1001,0
4,3,2,1,0,1001,0
5,3,2,0,0,1001,0
6,4,4,0,0,1001,0
7,5,2,0,0,1001,0
8,5,2,0,0,1001,0
9,6,1,43,0,1001,0
10,6,2,0,0,1001,0
11,7,2,0,0,1001,0
12,7,1,23,0,1001,0
13,8,1,0,0,1001,0
14,9,0,0,0,1001,0
15,9,1,0,0,1001,0
16,10,1,0,0,1001,0
17,11,3,18,0,1001,0
18,11,1,43,0,1001,0
19,12,2,0,0,1001,0
20,13,3,0,0,1001,0
21,13,2,0,0,1001,0
22,14,1,59,0,1001,0
23,14,2,3,0,1001,0
24,15,1,0,0,1001,0
25,16,3,0,0,1001,0
26,17,2,0,0,1001,0
27,18,1,0,0,1001,0
28,19,2,35,0,1001,0
29,19,2,0,0,1001,0
30,20,2,0,0,1001,0
31,21,2,0,0,1001,0
32,22,2,37,0,1001,0
33,22,2,0,0,1001,0
34,23,1,0,0,1001,0
35,24,2,0,0,1001,0
36,24,2,0,0,1001,0
37,25,1,0,0,1001,0
38,26,2,2,0,1001,0
39,27,0,18,0,1001,0
40,27,2,0,0,1001,0
41,28,2,0,0,1001,0
42,29,1,0,0,1001,0
43,30,3,4,0,1001,0
44,30,1,31,0,1001,0
45,31,1,1,0,1001,0
46,31,2,13,0,1001,0
47,32,3,0,0,1001,0
48,33,2,0,0,1001,0
49,33,1,0,0,793,0
50,34,1,43,0,1001,0
51,35,3,28,0,1001,0
52,35,1,0,0,1001,0
53,36,2,0,0,1001,0
54,36,1,0,0,1001,0
55,37,1,0,0,1001,0
56,38,2,0,0,1001,0
57,38,2,0,0,1001,0
58,39,2,9,0,1001,0
59,39,2,0,0,950,0
60,40,2,0,0,1001,0
61,41,1,0,0,1001,0
62,41,2,0,0,1001,0
63,42,2,6,0,1001,0
64,42,3,0,0,1001,0
65,43,2,2,0,1001,0
66,44,1,0,0,1001,0
67,44,1,0,0,1001,0
68,45,2,0,0,1001,0
69,45,2,70,0,1001,0
70,46,2,1,0,1001,0
71,46,1,0,0,1001,0
72,47,2,0,0,1001,0
73,48,0,0,0,1001,0
74,48,0,0,0,1001,0
75,49,3,1,0,1001,0
76,50,2,0,0,1001,0
77,50,0,18,0,1001,0
78,51,2,0,0,1001,0
79,51,1,18,0,1001,0
80,52,1,0,0,1001,0
81,53,1,35,0,1001,0
82,53,1,8,0,1001,0
83,54,2,7,0,1001,0
84,54,2,0,0,1001,0
85,55,1,0,0,1001,0
86,56,0,0,0,1001,0
87,56,3,1,0,1001,0
88,57,2,0,0,1001,0
89,58,0,9,0,1001,0
90,59,2,0,0,1001,0
91,60,2,7,0,1001,0
92,60,2,0,0,1001,0
93,61,3,40,0,1001,0
94,62,2,0,0,1001,0
95,63,1,0,0,1001,0
96,63,2,0,0,1001,0
97,64,3,0,0,1001,0
98,65,1,21,0,1001,0
99,65,2,31,0,1001,0
100,66,1,110,0,1001,1
101,67,3,0,0,1001,0
102,68,1,0,0,1001,0
103,68,2,0,0,1001,0
104,69,0,0,0,1001,0
105,70,2,49,0,1001,0
106,71,2,0,0,1001,0
107,71,3,0,0,1001,0
108,72,1,51,0,1001,0
109,73,1,0,0,1001,0
110,74,3,23,0,1001,0
111,76,3,12,0,1001,0
112,77,2,0,0,1001,0
113,77,2,0,0,1001,0
114,78,2,0,0,1001,0
115,79,1,0,0,1001,0
116,79,2,0,0,1001,0
117,80,2,0,0,1001,0
118,81,2,0,0,1001,0
119,81,2,8,0,1001,0
120,82,1,0,0,1001,0
121,83,2,0,0,621,0
122,83,1,0,0,1001,0
123,84,1,0,0,1001,0
124,85,3,0,0,1001,0
125,86,1,0,0,1001,0
126,87,2,43,0,1001,0
127,87,2,1,0,1001,0
128,88,1,0,0,1001,0
129,89,1,0,0,1001,0
130,90,2,0,0,1001,0
131,91,1,0,0,1001,0
132,91,2,15,0,1001,0
133,92,2,68,0,1001,0
134,93,2,23,0,1001,0
135,94,2,3,0,1001,0
136,94,1,0,0,1001,0
137,95,2,0,0,1001,0
138,96,1,5,0,1001,0
139,96,1,1,0,1001,0
140,97,3,3,0,1001,0
141,98,3,0,0,1001,0
142,98,4,0,0,1001,0
143,99,2,0,0,1001,0
144,100,2,0,0,1001,0
145,100,2,2,0,1001,0
146,101,2,5,0,1001,0
147,101,3,0,0,1001,0
148,102,1,8,0,1001,0
149,103,1,0,0,1001,0
150,103,2,1,0,1001,0
151,104,1,33,0,1001,0
152,105,2,41,0,1001,0
153,105,2,18,0,1001,0
154,106,2,39,0,1001,0
155,106,1,0,0,1001,0
156,107,1,29,0,1001,0
157,108,3,0,0,1001,0
158,108,2,0,0,1001,0
159,109,2,31,0,1001,0
160,110,3,0,0,1001,0
161,110,1,0,0,1001,0
162,111,2,0,0,1001,0
163,111,2,23,0,1001,0
164,112,3,0,0,1001,0
165,113,1,0,0,1001,0
166,113,2,43,0,1001,0
167,114,2,34,0,1001,0
168,115,1,0,0,1001,0
169,115,3,0,0,1001,0
170,116,2,0,0,1001,0
171,116,2,0,0,1001,0
172,117,1,0,0,1001,0
173,118,2,35,0,1001,0
174,118,2,15,0,1001,0
175,119,2,0,0,1001,0
176,120,1,25,0,1001,0
177,120,1,0,0,1001,0
178,121,1,0,0,1001,0
179,122,1,0,0,1001,0
180,122,2,0,0,1001,0
181,123,2,0,0,1001,0
182,123,2,0,0,1001,0
183,124,3,0,0,1001,0
184,125,4,8,0,1001,0
185,125,1,0,0,1001,0
186,126,3,0,0,1001,0
187,127,2,13,0,1001,0
188,127,2,44,0,1001,0
189,128,2,0,0,1001,0
190,129,2,1,0,1001,0
191,129,2,0,0,1001,0
192,130,1,0,0,1001,0
193,131,2,0,0,1001,0
194,131,2,45,0,1001,0
195,132,1,0,0,1001,0
196,133,2,3,0,1001,0
197,133,3,0,0,1001,0
198,134,3,0,0,1001,0
199,134,2,29,0,1001,0
200,135,3,122,0,1001,1
201,136,2,0,0,1001,0
202,136,2,5,0,1001,0
203,137,1,2,0,1001,0
204,137,0,0,0,1001,0
205,138,2,0,0,1001,0
206,139,1,7,0,1001,0
207,140,2,1,0,1001,0
208,140,1,0,0,1001,0
209,141,2,0,0,1001,0
210,141,2,0,0,1001,0
211,142,3,0,0,1001,0
212,143,3,1,0,1001,0
213,144,2,0,0,1001,0
214,144,3,0,0,987,0
215,145,3,0,0,1001,0
216,145,1,7,0,1001,0
217,146,2,0,0,1001,0
218,147,3,0,0,1001,0
219,147,1,0,0,1001,0
220,148,2,0,0,1001,0
221,149,2,21,0,1001,0
222,150,2,44,0,1001,0
223,151,2,7,0,1001,0
224,151,2,0,0,1001,0
225,152,2,0,0,1001,0
226,153,4,0,0,1001,0
227,153,1,0,0,1001,0
228,154,2,2,0,1001,0
229,155,2,0,0,1001,0
230,156,1,0,0,1001,0
231,156,2,1,0,1001,0
232,157,2,9,0,1001,0
233,158,2,4,0,1001,0
234,158,1,0,0,1001,0
235,159,3,0,0,1001,0
236,160,3,18,0,1001,0
237,160,2,0,0,1001,0
238,161,4,39,0,1001,0
239,162,2,34,0,1001,0
240,163,2,0,0,1001,0
241,163,1,0,0,1001,0
242,164,3,18,0,1001,0
243,165,3,0,0,1001,0
244,165,3,43,0,1001,0
245,166,1,0,0,1001,0
246,167,3,37,0,1001,0
247,168,2,0,0,1001,0
248,169,2,1,0,1001,0
249,169,1,0,0,1001,0
250,170,2,44,0,1001,0
251,171,3,31,0,1001,0
252,171,2,19,0,1001,0
253,172,2,23,0,1001,0
254,173,3,0,0,1001,0
255,173,3,49,0,1001,0
256,174,1,0,0,1001,0
257,175,3,0,0,1001,0
258,175,1,0,0,1001,0
259,176,2,10,0,871,0
260,177,2,0,0,1001,0
261,177,3,0,0,1001,0
262,178,2,0,0,1001,0
263,178,2,22,0,1001,0
264,179,3,48,0,1001,0
265,180,2,28,0,1001,0
266,180,1,0,0,1001,0
267,181,1,1,0,1001,0
268,182,1,6,0,1001,0
269,182,2,7,0,1001,0
270,183,1,3,0,1001,0
271,184,3,5,0,1001,0
272,184,3,0,0,1001,0
273,185,2,6,0,1001,0
274,186,2,0,0,1001,0
275,186,2,0,0,1001,0
276,187,2,0,0,1001,0
277,187,2,0,0,1001,0
278,188,2,0,0,1001,0
279,189,3,0,0,1001,0
280,189,2,0,0,1001,0
281,190,2,20,0,1001,0
282,191,2,0,0,823,0
283,191,1,0,0,1001,0
284,192,2,31,0,1001,0
285,193,1,0,0,1001,0
286,193,2,3,0,1001,0
287,194,2,4,0,882,0
288,194,1,0,0,1001,0
289,195,1,0,0,1001,0
290,196,2,0,0,1001,0
291,196,3,20,0,1001,0
292,197,3,0,0,1001,0
293,198,3,32,0,1001,0
294,199,2,0,0,1001,0
295,199,3,0,0,1001,0
296,200,1,0,0,1001,0
297,201,2,3,0,1001,0
298,201,4,0,0,1001,0
299,202,2,42,0,1001,0
300,203,3,122,0,1001,1
301,203,1,0,0,1001,0
302,204,4,25,0,1001,0
303,205,2,1,0,1001,0
304,205,1,0,0,1001,0
305,206,3,39,0,1001,0
306,207,3,0,0,1001,0
307,207,3,1,0,1001,0
308,208,2,0,0,1001,0
309,209,2,0,0,1001,0
310,209,2,0,0,1001,0
311,210,2,0,0,1001,0
312,211,0,3,0,1001,0
313,211,3,20,0,1001,0
314,212,4,20,0,1001,0
315,213,2,0,0,1001,0
316,214,2,0,0,1001,0
317,215,2,25,0,1001,0
318,216,2,39,0,1001,0
319,216,2,0,0,1001,0
320,217,2,40,0,1001,0
321,218,2,0,0,1001,0
322,219,2,2,0,1001,0
323,219,3,13,0,1001,0
324,220,2,0,0,1001,0
325,221,3,18,0,768,0
326,221,1,0,0,1001,0
327,222,3,0,0,1001,0
328,223,3,0,0,1001,0
329,224,3,0,0,1001,0
330,225,1,0,0,1001,0
331,226,2,2,0,1001,0
332,226,3,0,0,1001,0
333,227,4,0,0,1001,0
334,228,2,19,0,1001,0
335,229,2,0,0,1001,0
336,229,2,0,0,1001,0
337,230,3,0,0,1001,0
338,231,4,4,0,1001,0
339,232,1,0,0,1001,0
340,233,3,0,0,1001,0
341,234,3,1,0,1001,0
342,234,2,8,0,1001,0
343,235,2,0,0,1001,0
344,236,2,4,0,1001,0
345,237,3,17,0,1001,0
346,238,2,0,0,1001,0
347,238,2,1,0,1001,0
348,239,3,0,0,1001,0
349,240,3,0,0,1001,0
350,241,2,0,0,1001,0
351,241,3,1,0,1001,0
352,242,2,0,0,1001,0
353,243,1,0,0,1001,0
354,244,2,6,0,1001,0
355,244,3,1,0,1001,0
356,245,1,10,0,1001,0
357,246,2,0,0,1001,0
358,247,2,48,0,1001,0
359,247,3,0,0,1001,0
360,248,3,16,0,1001,0
361,249,1,44,0,1001,0
362,249,2,0,0,544,0
363,250,2,2,0,1001,0
364,250,1,19,0,1001,0
365,251,3,21,0,559,0
366,252,2,9,0,1001,0
367,252,3,0,0,1001,0
368,253,2,0,0,1001,0
369,254,4,0,0,1001,0
370,254,2,0,0,1001,0
371,255,1,0,0,1001,0
372,256,4,0,0,1001,0
373,257,2,39,0,1001,0
374,257,2,0,0,1001,0
375,258,3,39,0,1001,0
376,259,1,0,0,1001,0
377,259,4,0,0,1001,0
378,260,4,0,0,1001,0
379,261,2,35,0,1001,0
380,262,3,0,0,1001,0
381,262,2,0,0,1001,0
382,263,2,0,0,1001,0
383,264,2,0,0,1001,0
384,264,2,0,0,1001,0
385,265,2,23,0,1001,0
386,266,2,10,0,1001,0
387,266,4,0,0,1001,0
388,267,2,11,0,1001,0
389,268,3,7,0,1001,0
390,269,2,43,0,1001,0
391,269,3,1,0,1001,0
392,270,2,0,0,1001,0
393,271,4,15,0,1001,0
394,272,2,18,0,1001,0
395,272,2,28,0,1001,0
396,273,2,0,0,1001,0
397,274,2,0,0,1001,0
398,275,2,28,0,1001,0
399,275,3,1,0,1001,0
400,276,3,126,0,1001,1
401,277,2,19,0,1001,0
402,277,4,8,0,1001,0
403,278,2,28,0,1001,0
404,279,2,0,0,1001,0
405,280,3,0,0,1001,0
406,280,2,0,0,1001,0
407,281,3,6,0,1001,0
408,282,3,43,0,1001,0
409,283,3,9,0,1001,0
410,284,2,0,0,1001,0
411,284,3,1,0,1001,0
412,285,2,0,0,1001,0
413,286,2,0,0,1001,0
414,286,2,4,0,1001,0
415,287,2,0,0,1001,0
416,288,2,0,0,1001,0
417,289,2,0,0,1001,0
418,289,2,0,0,547,0
419,290,3,23,0,1001,0
420,291,1,0,0,1001,0
421,292,3,0,0,1001,0
422,293,4,21,0,1001,0
423,293,3,34,0,1001,0
424,294,4,2,0,1001,0
425,295,2,2,0,1001,0
426,295,3,0,0,655,0
427,296,2,0,0,1001,0
428,297,3,37,0,1001,0
429,298,2,0,0,1001,0
430,299,3,0,0,1001,0
431,300,3,8,0,1001,0
432,300,3,0,0,1001,0
433,301,3,0,0,1001,0
434,302,2,39,0,1001,0
435,303,4,0,0,1001,0
436,304,4,6,0,1001,0
437,305,4,66,0,1001,0
438,306,2,35,0,1001,0
439,307,3,41,0,1001,0
440,307,2,52,0,1001,0
441,308,3,0,0,1001,0
442,309,3,0,0,1001,0
443,310,2,0,0,1001,0
444,311,2,0,0,1001,0
445,312,4,42,0,802,0
446,313,3,0,0,1001,0
447,314,3,45,0,1001,0
448,315,3,39,0,1001,0
449,315,3,0,0,1001,0
450,316,3,1,0,1001,0
451,317,2,15,0,1001,0
452,318,4,2,0,1001,0
453,318,3,0,0,1001,0
454,319,4,0,0,1001,0
455,320,3,62,0,1001,0
456,320,3,14,0,1001,0
457,321,3,0,0,1001,0
458,322,1,44,0,1001,0
459,323,3,24,0,1001,0
460,323,3,0,0,1001,0
461,324,3,0,0,1001,0
462,325,4,11,0,1001,0
463,325,3,0,0,1001,0
464,326,2,0,0,1001,0
465,327,2,0,0,1001,0
466,328,3,0,0,1001,0
467,329,3,13,0,1001,0
468,329,3,35,0,1001,0
469,330,3,1,0,1001,0
470,331,4,0,0,1001,0
471,331,4,38,0,1001,0
472,332,3,9,0,1001,0
473,333,3,0,0,1001,0
474,334,3,1,0,1001,0
475,334,3,0,0,1001,0
476,335,2,0,0,1001,0
477,336,3,0,0,1001,0
478,337,2,0,0,1001,0
479,337,3,5,0,1001,0
480,338,2,20,0,1001,0
481,339,1,0,0,984,0
482,340,3,12,0,1001,0
483,341,2,1,0,1001,0
484,341,2,2,0,756,0
485,342,3,10,0,1001,0
486,343,2,58,0,1001,0
487,343,3,62,0,1001,0
488,344,3,1,0,1001,0
489,345,2,0,0,877,0
490,346,2,0,0,1001,0
491,346,1,0,0,1001,0
492,347,3,8,0,1001,0
493,348,3,5,0,1001,0
494,349,4,0,0,1001,0
495,350,3,0,0,1001,0
496,350,3,39,0,1001,0
497,351,3,15,0,1001,0
498,352,3,75,0,729,0
499,352,3,10,0,1001,0
500,353,3,126,0,1001,1
501,354,1,0,0,1001,0
502,355,3,0,0,1001,0
503,356,2,0,0,1001,0
504,357,2,0,0,1001,0
505,357,3,0,0,1001,0
506,358,4,58,0,1001,0
507,359,3,40,0,1001,0
508,360,3,2,0,1001,0
509,361,2,12,0,1001,0
510,361,3,26,0,1001,0
511,362,3,49,0,1001,0
512,363,2,0,0,1001,0
513,364,3,0,0,1001,0
514,364,2,0,0,580,0
515,365,3,0,0,1001,0
516,366,3,43,0,1001,0
517,367,3,28,0,1001,0
518,368,3,46,0,1001,0
519,368,4,24,0,916,0
520,369,3,3,0,1001,0
521,370,3,36,0,1001,0
522,371,4,0,0,1001,0
523,371,3,48,0,1001,0
524,372,3,6,0,1001,0
525,373,2,5,0,1001,0
526,374,3,32,0,1001,0
527,374,2,0,0,1001,0
528,375,3,7,0,1001,0
529,376,4,13,0,1001,0
530,377,3,30,0,1001,0
531,377,3,0,0,1001,0
532,378,3,0,0,1001,0
533,379,2,0,0,1001,0
534,379,3,55,0,542,0
535,380,2,41,0,1001,0
536,381,3,6,0,824,0
537,382,2,0,0,1001,0
538,382,3,7,0,1001,0
539,383,4,11,0,1001,0
540,384,4,1,0,1001,0
541,384,3,6,0,1001,0
542,385,4,15,0,1001,0
543,386,2,0,0,1001,0
544,387,3,0,0,1001,0
545,388,3,3,0,1001,0
546,389,4,0,0,1001,0
547,390,4,10,0,1001,0
548,391,2,2,0,1001,0
549,391,3,0,0,1001,0
550,392,5,4,0,1001,0
551,393,3,31,0,947,0
552,394,4,0,0,1001,0
553,394,2,0,0,1001,0
554,395,3,42,0,1001,0
555,396,3,0,0,1001,0
556,396,2,39,0,1001,0
557,397,3,0,0,1001,0
558,398,4,0,0,1001,0
559,399,2,0,0,1001,0
560,399,2,0,0,1001,0
561,400,1,0,0,1001,0
562,401,2,17,0,1001,0
563,402,2,2,0,1001,0
564,403,4,0,0,1001,0
565,404,3,0,0,1001,0
566,404,2,85,0,639,0
567,405,2,0,0,1001,0
568,406,2,2,0,1001,0
569,407,3,0,0,1001,0
570,408,3,48,0,1001,0
571,408,3,43,0,941,0
572,409,2,23,0,1001,0
573,410,3,17,0,1001,0
574,411,3,43,0,818,0
575,412,4,0,0,1001,0
576,413,1,0,0,1001,0
577,414,4,28,0,1001,0
578,414,3,6,0,873,0
579,415,2,50,0,1001,0
580,416,3,1,0,1001,0
581,417,3,3,0,1001,0
582,418,2,21,0,820,0
583,418,2,46,0,1001,0
584,419,2,0,0,1001,0
585,420,3,0,0,1001,0
586,421,3,0,0,1001,0
587,422,3,0,0,876,0
588,422,2,0,0,1001,0
589,423,4,11,0,1001,0
590,424,4,5,0,1001,0
591,425,3,16,0,1001,0
592,426,3,22,0,1001,0
593,426,2,28,0,1001,0
594,427,2,0,0,1001,0
595,428,3,0,0,1001,0
596,429,3,6,0,1001,0
597,429,3,0,0,1001,0
598,430,3,18,0,866,0
599,431,3,13,0,1001,0
600,431,3,126,0,1001,1
601,432,3,0,0,1001,0
602,433,4,0,0,1001,0
603,434,2,4,0,1001,0
604,435,2,0,0,1001,0
605,435,3,0,0,1001,0
606,436,3,63,0,1001,0
607,437,3,0,0,649,0
608,437,4,31,0,1001,0
609,438,3,48,0,1001,0
610,439,2,23,0,1001,0
611,440,4,0,0,1001,0
612,440,1,0,0,542,0
613,441,3,0,0,1001,0
614,442,3,0,0,1001,0
615,443,3,8,0,1001,0
616,443,3,0,0,361,0
617,444,4,0,0,1001,0
618,444,4,3,0,1001,0
619,445,3,0,0,1001,0
620,446,2,16,0,1001,0
621,447,3,8,0,1001,0
622,447,2,0,0,1001,0
623,448,3,41,0,1001,0
624,449,3,0,0,1001,0
625,449,3,23,0,628,0
626,450,4,2,0,1001,0
627,450,3,25,0,498,0
628,451,3,2,0,1001,0
629,452,3,15,0,1001,0
630,453,4,13,0,1001,0
631,453,3,0,0,344,0
632,454,3,0,0,1001,0
633,455,3,35,0,922,0
634,455,2,0,0,1001,0
635,456,2,49,0,1001,0
636,457,3,2,0,1001,0
637,457,3,1,0,1001,0
638,458,3,63,0,1001,0
639,459,2,0,0,1001,0
640,460,3,16,0,1001,0
641,460,4,0,0,1001,0
642,461,3,0,0,834,0
643,462,2,31,0,1001,0
644,463,3,6,0,1001,0
645,464,2,0,0,1001,0
646,465,2,0,0,1001,0
647,466,2,0,0,1001,0
648,467,3,53,0,759,0
649,468,2,0,0,1001,0
650,468,3,0,0,1001,0
651,469,4,35,0,1001,0
652,470,3,1,0,1001,0
653,471,3,11,0,1001,0
654,472,3,8,0,1001,0
655,473,2,0,0,909,0
656,473,3,26,0,1001,0
657,474,3,0,0,411,0
658,475,3,0,0,1001,0
659,475,3,2,0,1001,0
660,476,3,43,0,1001,0
661,477,3,0,0,1001,0
662,478,3,23,0,1001,0
663,479,1,1,0,1001,0
664,480,2,0,0,1001,0
665,481,3,0,0,1001,0
666,481,4,49,0,1001,0
667,482,2,0,0,1001,0
668,483,4,13,0,1001,0
669,484,4,2,0,1001,0
670,485,4,82,0,1001,0
671,486,3,10,0,1001,0
672,487,3,0,0,1001,0
673,488,2,0,0,1001,0
674,489,3,49,0,1001,0
675,489,2,0,0,1001,0
676,490,2,1,0,1001,0
677,491,4,37,0,974,0
678,492,3,0,0,1001,0
679,492,2,0,0,639,0
680,493,3,0,0,1001,0
681,494,4,0,0,1001,0
682,495,3,0,0,1001,0
683,495,3,35,0,1001,0
684,496,3,23,0,1001,0
685,497,4,1,0,1001,0
686,498,4,40,0,1001,0
687,498,3,0,0,396,0
688,499,3,1,0,1001,0
689,500,3,0,0,1001,0
690,501,4,1,0,1001,0
691,501,3,3,0,601,0
692,502,2,4,0,1001,0
693,503,3,3,0,1001,0
694,503,4,8,0,1001,0
695,504,5,36,0,905,0
696,505,2,0,0,1001,0
697,506,4,34,0,1001,0
698,506,3,3,0,1001,0
699,507,4,0,0,1001,0
700,508,3,126,0,1001,1
701,509,4,0,0,1001,0
702,510,4,0,0,1001,0
703,510,4,35,0,1001,0
704,511,3,0,0,821,0
705,512,3,1,0,1001,0
706,513,5,5,0,1001,0
707,513,3,39,0,1001,0
708,514,3,0,0,1001,0
709,515,3,0,0,1001,0
710,516,4,48,0,1001,0
711,516,3,0,0,599,0
712,517,3,15,0,1001,0
713,518,3,0,0,915,0
714,519,3,0,0,1001,0
715,520,4,3,0,1001,0
716,520,4,0,0,1001,0
717,521,3,29,0,1001,0
718,522,4,2,0,1001,0
719,523,3,0,0,1001,0
720,523,4,46,0,1001,0
721,524,3,7,0,523,0
722,525,3,4,0,981,0
723,525,3,0,0,1001,0
724,526,2,0,0,1001,0
725,527,3,5,0,762,0
726,528,4,0,0,1001,0
727,528,4,0,0,1001,0
728,529,3,0,0,564,0
729,530,3,0,0,1001,0
730,531,3,35,0,1001,0
731,531,3,35,0,593,0
732,532,2,0,0,610,0
733,532,3,0,0,1001,0
734,533,2,66,0,746,0
735,534,2,0,0,1001,0
736,535,3,35,0,1001,0
737,535,2,0,0,1001,0
738,536,4,44,0,967,0
739,537,3,19,0,1001,0
740,538,4,0,0,1001,0
741,539,3,16,0,1001,0
742,539,3,32,0,1001,0
743,540,4,0,0,1001,0
744,541,2,9,0,1001,0
745,542,2,16,0,1001,0
746,543,3,14,0,1001,0
747,544,2,0,0,1001,0
748,544,3,7,0,817,0
749,545,2,18,0,1001,0
750,546,4,11,0,1001,0
751,547,3,0,0,574,0
752,548,3,43,0,1001,0
753,548,3,12,0,1001,0
754,549,3,0,0,1001,0
755,550,3,0,0,807,0
756,551,3,44,0,1001,0
757,552,3,39,0,1001,0
758,553,3,0,0,905,0
759,553,3,0,0,757,0
760,554,4,21,0,1001,0
761,555,4,65,0,1001,0
762,556,4,50,0,1001,0
763,557,4,0,0,1001,0
764,558,4,5,0,1001,0
765,558,3,0,0,1001,0
766,559,3,43,0,1001,0
767,560,4,4,0,1001,0
768,560,2,0,0,675,0
769,561,4,1,0,1001,0
770,562,4,0,0,1001,0
771,563,3,1,0,1001,0
772,564,4,8,0,1001,0
773,565,4,0,0,1001,0
774,565,1,0,0,1001,0
775,566,4,11,0,1001,0
776,567,4,8,0,1001,0
777,568,4,47,0,1001,0
778,569,4,7,0,1001,0
779,569,3,7,0,812,0
780,570,4,1,0,1001,0
781,571,2,0,0,1001,0
782,571,3,6,0,454,0
783,572,3,0,0,1001,0
784,573,5,2,0,1001,0
785,574,3,4,0,1001,0
786,575,4,0,0,1001,0
787,576,3,31,0,1001,0
788,576,2,4,0,1001,0
789,577,4,13,0,1001,0
790,578,2,0,0,1001,0
791,579,4,20,0,614,0
792,579,3,23,0,1001,0
793,580,4,11,0,1001,0
794,581,4,15,0,1001,0
795,582,4,31,0,683,0
796,582,4,0,0,1001,0
797,583,4,2,0,1001,0
798,584,4,51,0,1001,0
799,584,3,35,0,395,0
800,585,4,128,0,1001,1
801,586,4,0,0,1001,0
802,587,2,1,0,1001,0
803,588,3,59,0,1001,0
804,588,4,70,0,1001,0
805,589,2,0,0,1001,0
806,590,4,25,0,1001,0
807,591,3,0,0,1001,0
808,592,2,23,0,1001,0
809,593,3,21,0,1001,0
810,594,4,19,0,1001,0
811,594,3,7,0,801,0
812,595,3,0,0,922,0
813,596,4,0,0,1001,0
814,597,3,45,0,1001,0
815,597,4,4,0,786,0
816,598,2,0,0,1001,0
817,599,3,0,0,533,0
818,600,3,10,0,1001,0
819,601,3,0,0,1001,0
820,601,4,0,0,1001,0
821,602,4,0,0,1001,0
822,603,3,13,0,1001,0
823,604,3,0,0,526,0
824,604,4,11,0,1001,0
825,605,3,0,0,1001,0
